id,belongs_to_collection,budget,popularity,revenue,release_year,release_day,outcome,en,EUR + AUS,ASIA + AFRICA,AMERICA,Paramount Pictures,other_companies,Warner Bros.,Universal Pictures,Twentieth Century Fox Film Corporation,Thriller,Romance,Action,Drama,Comedy,Friday,Monday,Saturday,Thursday,Tuesday,Wednesday,budget_year_ratio
727,0,15000000,2.936443,2042530,1996,Friday,FALSE,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3
728,0,13927862,6.853782,36611610,1986,Thursday,TRUE,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3
729,0,2196531,0.947509,2411594,2005,Friday,FALSE,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
730,0,7000000,11.37237,10000000,2003,Friday,FALSE,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2
731,1,59000000,17.328902,383257136,2002,Sunday,TRUE,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5
732,0,9750000,11.387338,558000,2008,Tuesday,FALSE,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
733,0,13000000,5.53202,8038508,1988,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2
734,0,24000000,4.197544,14782676,2001,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3
735,0,17000000,12.01525,97542952,2013,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
736,0,46281529,2.20137,2642899,2015,Saturday,FALSE,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
737,0,50000000,5.91265,9448082,2006,Wednesday,FALSE,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5
738,0,151000,1.879162,8000000,1960,Tuesday,TRUE,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1
739,0,88000000,6.363884,108539911,2005,Thursday,FALSE,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,5
740,0,31000000,15.672195,28000000,2006,Friday,FALSE,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4
741,0,4000000,6.737142,6101046,2007,Thursday,FALSE,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
742,1,7029486,6.065049,48720000,2009,Tuesday,TRUE,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2
743,0,41451369,1.689926,3106835,2007,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,4
744,0,50000000,6.752119,10382407,1995,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,5
745,0,15000000,16.018525,146497771,2013,Thursday,TRUE,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
746,0,36000000,7.926621,50159144,1997,Friday,FALSE,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,4
747,0,13767833,3.043177,42160849,1985,Friday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2
748,0,50000000,9.995617,38502340,2011,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5
749,1,36991197,8.207548,3572443,1998,Friday,FALSE,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4
750,0,13000000,11.29356,48065672,2013,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
751,0,7700000,6.914615,1072602,2011,Monday,FALSE,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2
752,1,200000000,17.285093,1025491110,2010,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
753,1,57000000,9.421301,149217355,2011,Saturday,TRUE,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,5
754,0,25000000,14.31675,77278331,2012,Thursday,TRUE,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,3
755,1,5403935,2.115609,18315000,2013,Thursday,TRUE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
756,1,9491457,6.970037,49579269,1978,Wednesday,TRUE,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2
757,0,20000000,10.680121,54586584,2008,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
758,1,5000000,6.719949,368744044,2002,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
759,0,39203688,1.818561,13102295,2002,Friday,FALSE,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4
760,0,16692727,1.698895,8125592,1989,Friday,FALSE,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,3
761,0,37000000,10.722672,37962774,1986,Friday,FALSE,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4
762,0,25000000,6.570918,13000000,1999,Friday,FALSE,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,3
763,0,50000000,6.824871,100020092,2001,Friday,TRUE,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5
764,0,9491457,3.507084,5438927,1978,Friday,FALSE,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2
765,1,12000000,14.21769,114194847,2006,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2
766,0,20000000,8.157587,18432000,1985,Wednesday,FALSE,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,3
767,0,42656593,5.787334,16627188,2006,Friday,FALSE,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,4
768,0,12000000,1.323587,19000000,2007,Thursday,FALSE,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2
769,0,20000000,11.112153,16863583,2012,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3
770,1,185000000,12.577266,786636033,2008,Wednesday,TRUE,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5
771,0,13029109,1.833948,14134877,1984,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,2
772,0,100000000,13.473381,202026112,2005,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5
773,0,16000000,8.34322,92823546,1989,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,3
774,1,250000000,20.58258,1084939099,2012,Monday,TRUE,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,5
775,0,31000000,14.004074,128499205,1985,Friday,TRUE,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4
776,0,9600000,6.133745,2541554,2015,Saturday,FALSE,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
777,0,3500000,1.333969,1492523,2016,Wednesday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
778,0,25000000,11.829231,2054941,2013,Thursday,FALSE,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,3
779,0,50000000,7.66124,50068310,1997,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5
780,0,9000000,8.475983,4600000,2016,Friday,FALSE,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
781,1,21202380,7.916658,61700000,2012,Saturday,TRUE,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,3
782,0,6500000,8.344282,28451622,1999,Friday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2
783,0,26704673,1.679042,3662459,1994,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4
784,0,940000,0.739665,5100000,2015,Friday,TRUE,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
785,0,14824740,1.047417,3832228,1987,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,3
786,1,14824740,5.383766,2683519,1987,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
787,1,5000000,6.585405,11642254,1989,Thursday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
788,1,31251442,10.177977,35348597,1995,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4
789,0,6070814,1.926826,850259,2013,Friday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
790,1,40000000,7.473718,96618699,1999,Friday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4
791,0,195000000,11.606061,197687603,2013,Wednesday,FALSE,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5
792,0,5000000,9.841623,42365581,1981,Monday,TRUE,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
793,1,28000000,10.445141,58795814,2003,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4
794,0,143149,0.091951,645135,2015,Thursday,TRUE,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
795,0,57000000,11.626116,159055768,1993,Friday,TRUE,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5
796,0,163000000,10.958669,174822325,2011,Friday,FALSE,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,5
797,1,40000000,49.247505,171539887,2017,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4
798,0,14824740,6.816276,4215859,1987,Friday,FALSE,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
799,0,6088333,0.569463,14000000,2015,Friday,TRUE,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2
800,0,558000,1.41344,2227000,1931,Saturday,TRUE,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1
801,0,8000000,5.052049,18948425,2006,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
802,0,180000000,19.467404,758539785,2014,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5
803,0,2000000,12.792394,4635300,2014,Thursday,TRUE,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
804,1,13340000,6.080108,28023563,2001,Friday,TRUE,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
805,0,16000000,4.136356,11301649,2009,Saturday,FALSE,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,3
806,0,35000000,4.386145,43650785,2008,Friday,FALSE,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,4
807,0,100000000,12.845045,278731369,2010,Wednesday,TRUE,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,5
808,1,44000000,11.924462,300400432,1985,Tuesday,TRUE,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,5
809,0,13000000,1.884204,8475466,1986,Thursday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
810,0,40000000,5.996407,8251071,1992,Friday,FALSE,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4
811,0,25530000,4.557006,20080020,1996,Friday,FALSE,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
812,0,7625698,0.985785,1000000,1967,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2
813,0,17000000,7.812646,73244881,2012,Friday,TRUE,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3
814,0,13000000,5.138409,1832541,2012,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
815,0,2600000,3.501564,1479042,2004,Friday,FALSE,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
816,0,50000000,10.246173,142851197,2011,Friday,TRUE,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,5
817,0,14824740,11.492174,65088797,1987,Friday,TRUE,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3
818,1,6137995,9.221178,83027924,2015,Thursday,TRUE,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
819,1,250000000,19.083723,933959197,2009,Tuesday,TRUE,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5
820,1,19000000,9.262184,141407024,1995,Friday,TRUE,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,3
821,0,11000000,8.888718,807535,2011,Tuesday,FALSE,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
822,0,800000,11.322173,921548,1966,Thursday,FALSE,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
823,1,25000000,9.304901,36400360,1997,Thursday,FALSE,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3
824,0,46239496,7.832484,30229977,2015,Thursday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5
825,0,3000000,5.254847,15119639,1994,Thursday,TRUE,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
826,0,60000000,6.22229,163403799,2008,Wednesday,TRUE,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,5
827,1,80000000,14.75562,274470394,2010,Tuesday,TRUE,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,5
828,0,4200000,2.031919,10000000,2014,Friday,TRUE,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
829,1,13000000,14.90169,318000141,2013,Thursday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
830,0,8500000,12.421754,70600000,1976,Sunday,TRUE,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2
831,0,11000000,9.659244,78874843,2014,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
832,1,17000000,16.574021,33000000,1982,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
833,1,20000000,8.16645,39300000,2010,Friday,FALSE,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
834,0,80000000,9.034884,39459427,2000,Thursday,FALSE,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,5
835,0,11000000,5.010563,12935800,2011,Thursday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
836,0,60000000,9.471838,66976317,1999,Monday,FALSE,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,5
837,0,14824740,1.184009,2189047,1987,Friday,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
838,0,80000000,8.967638,91188905,1999,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5
839,0,1000000,1.795849,1744858,2000,Tuesday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1
840,0,6700000,4.987123,12118661,2016,Thursday,FALSE,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
841,0,26000000,11.890138,61489265,1990,Thursday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4
842,0,35000000,13.963892,46216641,2013,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4
843,0,19000000,2.727017,19738015,1989,Friday,FALSE,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,3
844,0,40272066,10.841495,23570541,2012,Thursday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4
845,0,31000000,14.505987,134095253,1992,Wednesday,TRUE,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4
846,0,20000000,4.15656,1675706,2003,Friday,FALSE,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
847,0,40445536,7.594022,13885802,2003,Friday,FALSE,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4
848,0,609000,7.122093,3202000,1935,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
849,0,22000000,9.763928,28744356,1984,Thursday,FALSE,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3
850,0,20086937,7.122938,65595485,1991,Friday,TRUE,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,3
851,0,6000000,4.664474,1530216,2004,Saturday,FALSE,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
852,0,15000000,9.285519,77000000,2016,Friday,TRUE,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3
853,1,1200000,23.508433,103911669,2004,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
854,1,60000000,6.504927,164433867,2003,Saturday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5
855,0,6788000,7.88101,13878334,1991,Friday,TRUE,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
856,0,10500000,8.253705,42070000,2014,Thursday,TRUE,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
857,0,20000000,10.448481,21284514,1995,Saturday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,3
858,0,1000000,10.766409,4235151,2013,Thursday,TRUE,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
859,0,73000000,8.884406,151493655,1999,Thursday,TRUE,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,5
860,1,3000000,8.122042,19472057,1986,Friday,TRUE,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
861,0,25000000,11.338194,56505065,1993,Saturday,TRUE,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3
862,0,35000000,17.310647,140795793,2015,Friday,TRUE,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4
863,0,13799622,9.385078,41410568,1985,Friday,TRUE,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2
864,1,17000000,11.03595,115350426,2012,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3
865,0,12000000,5.914833,22750363,1993,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
866,0,9200000,0.882864,21000000,2013,Thursday,TRUE,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2
867,0,40000000,12.589019,114830111,2006,Friday,TRUE,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,4
868,0,27000000,9.644085,29000000,2009,Thursday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
869,0,30000000,12.727269,47042000,2012,Wednesday,FALSE,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4
870,0,10000000,6.703892,6272403,2016,Friday,FALSE,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
871,0,31233619,1.081517,87600000,1995,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
872,0,75000000,12.287636,108000000,1999,Monday,FALSE,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,5
873,1,21202380,2.162495,44057737,2012,Friday,TRUE,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
874,0,13108449,7.587797,19910002,1983,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,2
875,0,4000000,10.714173,20045115,1979,Friday,TRUE,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
876,0,32000000,14.958098,27635305,2009,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
877,0,13108449,4.119518,6472990,1983,Friday,FALSE,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2
878,0,137731,1.78367,1778391,1997,Thursday,TRUE,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
879,0,53000000,8.657365,157387195,1995,Friday,TRUE,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,5
880,0,1800000,5.550496,21107746,2012,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
881,0,2000000,7.636625,11125849,2008,Wednesday,TRUE,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
882,0,5000000,7.66414,40266982,2004,Friday,TRUE,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
883,0,35229906,5.889414,29235353,1997,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4
884,0,7490028,6.99099,38901218,1968,Tuesday,TRUE,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2
885,0,15000000,6.617708,30127963,2014,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
886,1,280379,8.913793,364937,1966,Sunday,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
887,0,30000000,8.599342,35078241,2006,Sunday,FALSE,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4
888,1,135000000,13.047776,245623848,2016,Wednesday,FALSE,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,5
889,0,40000000,6.475665,5446000,2011,Wednesday,FALSE,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
890,0,56000000,7.81645,113006880,2005,Friday,TRUE,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,5
891,1,100000000,18.932203,347451894,2004,Friday,TRUE,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,5
892,0,2000000,3.462653,38135878,2008,Friday,TRUE,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
893,0,14000000,14.260779,320145693,1987,Friday,TRUE,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3
894,1,16658159,11.067992,1519796,1989,Friday,FALSE,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
895,0,15000000,10.527141,76286096,2006,Friday,TRUE,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,3
896,1,5000000,8.466725,26888376,2006,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
897,1,60000000,12.789812,218340595,2012,Thursday,TRUE,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5
898,0,68000000,10.466306,29762011,1999,Friday,FALSE,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,5
899,0,18449255,2.59282,17487531,1990,Friday,FALSE,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,3
900,0,50000000,4.909738,10541523,1997,Friday,FALSE,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,5
901,0,3300896,0.044048,928391,2004,Friday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
902,0,17000000,6.590093,14899417,2009,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,3
903,0,55000000,15.214342,187361754,2011,Friday,TRUE,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5
904,0,15845968,13.311827,1108462,1988,Saturday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,3
905,1,40000000,12.189038,191185897,1987,Monday,TRUE,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,4
906,0,23000000,11.076971,43984230,1987,Wednesday,FALSE,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
907,0,13790153,7.356831,8692426,1985,Friday,FALSE,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,2
908,1,180000000,18.13542,748806957,2005,Wednesday,TRUE,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
909,1,85000000,12.16276,311312624,2007,Thursday,TRUE,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5
910,1,12000000,7.594102,9584131,2004,Tuesday,FALSE,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2
911,0,6500000,8.254209,51079064,1976,Friday,TRUE,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,2
912,0,14834109,0.619481,9518342,1987,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
913,0,2900000,4.919716,5596708,1998,Friday,FALSE,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
914,0,20000000,6.496913,6819587,2007,Saturday,FALSE,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3
915,0,7592780,8.461631,42776760,2001,Thursday,TRUE,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2
916,0,4500000,6.874828,7390108,2000,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
917,1,40943128,7.631049,10000000,2004,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
918,1,800000,7.974726,1984662,2009,Friday,TRUE,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
919,0,20000000,3.782547,22471595,1980,Friday,FALSE,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3
